Frame Nr,Timestamp,People crossed on green,Vehicles crossed on green,People crossed on red,Vehicles crossed on red,Traffic light color
1498,59919.99999999999,0,39,0,0,Green
1499,59959.99999999999,0,39,0,0,Green
1500,60000.0,0,39,0,0,Green
1501,60040.0,0,39,0,0,Green
1502,60080.0,0,39,0,0,Green
1503,60120.0,0,39,0,0,Green
1504,60160.0,0,39,0,0,Green
1505,60199.99999999999,0,39,0,0,Green
1506,60239.99999999999,0,39,0,0,Green
1507,60279.99999999999,0,39,0,0,Green
1508,60320.0,0,39,0,0,Green
1509,60360.0,0,39,0,0,Green
1510,60400.0,0,39,0,0,Green
1511,60440.0,0,39,0,0,Green
1512,60480.0,0,39,0,0,Green
1513,60519.99999999999,0,39,0,0,Green
1514,60559.99999999999,0,39,0,0,Green
1515,60599.99999999999,0,39,0,0,Green
1516,60640.0,0,39,0,0,Green
1517,60680.0,0,39,0,0,Green
1518,60720.0,0,39,0,0,Green
1519,60760.0,0,39,0,0,Green
1520,60800.0,0,39,0,0,Green
1521,60839.99999999999,0,39,0,0,Green
1522,60879.99999999999,0,39,0,0,Green
1523,60919.99999999999,0,39,0,0,Green
1524,60959.99999999999,0,39,0,0,Green
1525,61000.0,0,39,0,0,Green
1526,61040.0,0,39,0,0,Green
1527,61080.0,0,39,0,0,Green
1528,61120.0,0,39,0,0,Green
1529,61160.0,0,39,0,0,Green
1530,61199.99999999999,0,39,0,0,Green
1531,61239.99999999999,0,39,0,0,Green
1532,61279.99999999999,0,39,0,0,Green
1533,61320.0,0,39,0,0,Green
1534,61360.0,0,39,0,0,Green
1535,61400.0,0,39,0,0,Green
1536,61440.0,0,39,0,0,Green
1537,61480.0,0,39,0,0,Green
1538,61519.99999999999,0,39,0,0,Green
1539,61559.99999999999,0,39,0,0,Green
1540,61599.99999999999,0,39,0,0,Green
1541,61640.0,0,39,0,0,Green
1542,61680.0,0,39,0,0,Green
1543,61720.0,0,39,0,0,Green
1544,61760.0,0,39,0,0,Green
1545,61800.0,0,39,0,0,Green
1546,61839.99999999999,0,39,0,0,Green
1547,61879.99999999999,0,39,0,0,Green
1548,61919.99999999999,0,39,0,0,Green
1549,61959.99999999999,0,39,0,0,Green
1550,62000.0,0,39,0,0,Green
1551,62040.0,0,39,0,0,Green
1552,62080.0,0,39,0,0,Green
1553,62120.0,0,39,0,0,Green
1554,62160.0,0,39,0,0,Green
1555,62199.99999999999,0,39,0,0,Green
1556,62239.99999999999,0,39,0,0,Green
1557,62279.99999999999,0,39,0,0,Green
1558,62320.0,0,39,0,0,Green
1559,62360.0,0,39,0,0,Green
1560,62400.0,0,39,0,0,Green
1561,62440.0,0,39,0,0,Green
1562,62480.0,0,39,0,0,Green
1563,62519.99999999999,0,39,0,0,Green
1564,62559.99999999999,0,39,0,0,Green
1565,62599.99999999999,0,39,0,0,Green
1566,62640.0,0,39,0,0,Green
1567,62680.0,0,39,0,0,Green
1568,62720.0,0,39,0,0,Green
1569,62760.0,0,39,0,0,Green
1570,62800.0,0,39,0,0,Green
1571,62839.99999999999,0,39,0,0,Green
1572,62879.99999999999,0,39,0,0,Green
1573,62919.99999999999,0,39,0,0,Green
1574,62959.99999999999,0,39,0,0,Green
1575,63000.0,0,39,0,0,Green
1576,63040.0,0,39,0,0,Green
1577,63080.0,0,39,0,0,Green
1578,63120.0,0,39,0,0,Green
1579,63160.0,0,39,0,0,Green
1580,63199.99999999999,0,39,0,0,Green
1581,63239.99999999999,0,39,0,0,Green
1582,63279.99999999999,0,39,0,0,Green
1583,63320.0,0,39,0,0,Green
1584,63360.0,0,39,0,0,Green
1585,63400.0,0,39,0,0,Green
1586,63440.0,0,39,0,0,Green
1587,63480.0,0,39,0,0,Green
1588,63519.99999999999,0,39,0,0,Green
1589,63559.99999999999,0,39,0,0,Green
1590,63599.99999999999,0,39,0,0,Green
1591,63640.0,0,39,0,0,Green
1592,63680.0,0,39,0,0,Green
1593,63720.0,0,39,0,0,Green
1594,63760.0,0,39,0,0,Green
1595,63800.0,0,39,0,0,Green
1596,63839.99999999999,0,39,0,0,Green
1597,63879.99999999999,0,39,0,0,Green
1598,63919.99999999999,0,39,0,0,Green
1599,63959.99999999999,0,39,0,0,Green
1600,64000.0,0,39,0,0,Green
1601,64039.99999999999,1,39,0,0,Green
1602,64080.0,1,39,0,0,Green
1603,64119.99999999999,1,39,0,0,Green
1604,64160.0,1,39,0,0,Green
1605,64200.0,1,39,0,0,Green
1606,64239.99999999999,1,39,0,0,Green
1607,64280.0,1,39,0,0,Green
1608,64319.99999999999,1,39,0,0,Green
1609,64360.0,2,39,0,0,Green
1610,64399.99999999999,2,39,0,0,Green
1611,64440.0,2,39,0,0,Green
1612,64480.00000000001,3,39,0,0,Green
1613,64519.99999999999,3,39,0,0,Green
1614,64560.0,3,39,0,0,Green
1615,64599.99999999999,3,39,0,0,Green
1616,64640.0,3,39,0,0,Green
1617,64679.99999999999,3,39,0,0,Green
1618,64720.0,3,39,0,0,Green
1619,64759.99999999999,3,39,0,0,Green
1620,64800.0,3,39,0,0,Green
1621,64840.0,3,39,0,0,Green
1622,64879.99999999999,4,39,0,0,Green
1623,64920.0,4,39,0,0,Green
1624,64959.99999999999,4,39,0,0,Green
1625,65000.0,4,39,0,0,Green
1626,65039.99999999999,4,39,0,0,Green
1627,65080.0,4,39,0,0,Green
1628,65119.99999999999,4,39,0,0,Green
1629,65160.0,4,39,0,0,Green
1630,65200.0,4,39,0,0,Green
1631,65239.99999999999,4,39,0,0,Green
1632,65280.0,4,39,0,0,Green
1633,65319.99999999999,4,39,0,0,Green
1634,65360.0,4,39,0,0,Green
1635,65399.99999999999,4,39,0,0,Green
1636,65440.0,4,39,0,0,Green
1637,65480.00000000001,4,39,0,0,Green
1638,65519.99999999999,4,39,0,0,Green
1639,65560.0,4,39,0,0,Green
1640,65600.0,5,39,0,0,Green
1641,65640.0,5,39,0,0,Green
1642,65679.99999999999,5,39,0,0,Green
1643,65720.0,6,39,0,0,Green
1644,65759.99999999999,6,39,0,0,Green
1645,65800.0,6,39,0,0,Green
1646,65840.0,7,39,0,0,Green
1647,65880.0,7,39,0,0,Green
1648,65920.0,7,39,0,0,Green
1649,65960.0,7,39,0,0,Green
1650,66000.0,7,39,0,0,Green
1651,66039.99999999999,7,39,0,0,Green
1652,66080.0,7,39,0,0,Green
1653,66119.99999999999,7,39,0,0,Green
1654,66160.0,7,39,0,0,Green
1655,66200.0,7,39,0,0,Green
1656,66240.0,7,39,0,0,Green
1657,66280.0,7,39,0,0,Green
1658,66320.0,7,39,0,0,Green
1659,66360.0,7,39,0,0,Green
1660,66399.99999999999,7,39,0,0,Green
1661,66440.0,7,39,0,0,Green
1662,66480.0,7,39,0,0,Green
1663,66520.0,7,39,0,0,Green
1664,66560.0,8,39,0,0,Green
1665,66600.0,9,39,0,0,Green
1666,66640.0,9,39,0,0,Green
1667,66679.99999999999,9,39,0,0,Green
1668,66720.0,9,39,0,0,Green
1669,66759.99999999999,9,39,0,0,Green
1670,66800.0,9,39,0,0,Green
1671,66840.0,9,39,0,0,Green
1672,66880.0,10,39,0,0,Green
1673,66920.0,10,39,0,0,Green
1674,66960.0,10,39,0,0,Green
1675,67000.0,10,39,0,0,Green
1676,67039.99999999999,10,39,0,0,Green
1677,67080.0,10,39,0,0,Green
1678,67119.99999999999,10,39,0,0,Green
1679,67160.0,10,39,0,0,Green
1680,67200.0,10,39,0,0,Green
1681,67240.0,10,39,0,0,Green
1682,67280.0,10,39,0,0,Green
1683,67320.0,10,39,0,0,Green
1684,67360.0,10,39,0,0,Green
1685,67399.99999999999,10,39,0,0,Green
1686,67440.0,10,39,0,0,Green
1687,67480.0,10,39,0,0,Green
1688,67520.0,10,39,0,0,Green
1689,67560.0,10,39,0,0,Green
1690,67600.0,10,39,0,0,Green
1691,67640.0,10,39,0,0,Green
1692,67679.99999999999,10,39,0,0,Green
1693,67720.0,10,39,0,0,Green
1694,67759.99999999999,10,39,0,0,Green
1695,67800.0,10,39,0,0,Green
1696,67840.0,10,39,0,0,Green
1697,67880.0,10,39,0,0,Green
1698,67920.0,10,39,0,0,Green
1699,67960.0,10,39,0,0,Green
1700,68000.0,10,39,0,0,Green
1701,68039.99999999999,10,39,0,0,Green
1702,68080.0,10,39,0,0,Green
1703,68119.99999999999,11,39,0,0,Green
1704,68160.0,11,39,0,0,Green
1705,68200.0,11,39,0,0,Green
1706,68240.0,11,39,0,0,Green
1707,68280.0,11,39,0,0,Green
1708,68320.0,11,39,0,0,Green
1709,68360.0,11,39,0,0,Green
1710,68399.99999999999,11,39,0,0,Green
1711,68440.0,11,39,0,0,Green
1712,68480.0,11,39,0,0,Green
1713,68520.0,11,39,0,0,Green
1714,68560.0,11,39,0,0,Green
1715,68600.0,11,39,0,0,Green
1716,68640.0,11,39,0,0,Green
1717,68679.99999999999,11,39,0,0,Green
1718,68720.0,11,39,0,0,Green
1719,68759.99999999999,11,39,0,0,Green
1720,68800.0,11,39,0,0,Green
1721,68840.0,11,39,0,0,Green
1722,68880.0,11,39,0,0,Green
1723,68920.0,11,39,0,0,Green
1724,68960.0,11,39,0,0,Green
1725,69000.0,11,39,0,0,Green
1726,69039.99999999999,11,39,0,0,Green
1727,69080.0,11,39,0,0,Green
1728,69119.99999999999,11,39,0,0,Green
1729,69160.0,11,39,0,0,Green
1730,69200.0,11,39,0,0,Green
1731,69240.0,11,39,0,0,Green
1732,69280.0,11,39,0,0,Green
1733,69320.0,11,39,0,0,Green
1734,69360.0,11,39,0,0,Green
1735,69399.99999999999,11,39,0,0,Green
1736,69440.0,11,39,0,0,Green
1737,69479.99999999999,11,39,0,0,Green
1738,69520.0,11,39,0,0,Green
1739,69560.0,11,39,0,0,Green
1740,69600.0,11,39,0,0,Green
1741,69640.0,11,39,0,0,Green
1742,69679.99999999999,11,39,0,0,Green
1743,69720.0,11,39,0,0,Green
1744,69759.99999999999,11,39,0,0,Green
1745,69800.0,11,39,0,0,Green
1746,69840.0,11,39,0,0,Green
1747,69880.0,11,39,0,0,Green
1748,69920.0,11,39,0,0,Green
1749,69960.0,11,39,0,0,Green
1750,70000.0,11,39,0,0,Green
1751,70039.99999999999,11,39,0,0,Green
1752,70080.0,11,39,0,0,Green
1753,70119.99999999999,11,39,0,0,Green
1754,70160.0,11,39,0,0,Green
1755,70200.0,11,39,0,0,Green
1756,70240.0,12,39,0,0,Green
1757,70280.0,12,39,0,0,Green
1758,70320.0,12,39,0,0,Green
1759,70360.0,12,39,0,0,Green
1760,70399.99999999999,12,39,0,0,Green
1761,70440.0,12,39,0,0,Green
1762,70479.99999999999,13,39,0,0,Green
1763,70520.0,13,39,0,0,Green
1764,70560.0,13,39,0,0,Green
1765,70600.0,13,39,0,0,Green
1766,70640.0,13,39,0,0,Green
1767,70679.99999999999,13,39,0,0,Green
1768,70720.0,13,39,0,0,Green
1769,70759.99999999999,13,39,0,0,Green
1770,70800.0,13,39,0,0,Green
1771,70840.0,13,39,0,0,Green
1772,70880.0,13,39,0,0,Green
1773,70920.0,13,39,0,0,Green
1774,70960.0,13,39,0,0,Green
1775,71000.0,13,39,0,0,Green
1776,71039.99999999999,13,39,0,0,Green
1777,71080.0,13,39,0,0,Green
1778,71119.99999999999,13,39,0,0,Green
1779,71160.0,13,39,0,0,Green
1780,71200.0,13,39,0,0,Green
1781,71240.0,13,39,0,0,Green
1782,71280.0,13,39,0,0,Green
1783,71320.0,13,39,0,0,Green
1784,71360.0,13,39,0,0,Green
1785,71399.99999999999,13,39,0,0,Green
1786,71440.0,13,39,0,0,Green
1787,71479.99999999999,13,39,0,0,Green
1788,71520.0,13,39,0,0,Green
1789,71560.0,13,39,0,0,Green
1790,71600.0,13,39,0,0,Green
1791,71640.0,13,39,0,0,Green
1792,71679.99999999999,13,39,0,0,Green
1793,71720.0,13,39,0,0,Green
1794,71759.99999999999,13,39,0,0,Green
1795,71800.0,13,39,0,0,Unknown
1796,71840.0,13,39,0,0,Unknown
1797,71880.0,13,39,0,0,Unknown
1798,71920.0,13,39,0,0,Unknown
1799,71960.0,13,39,0,0,Unknown
1800,72000.0,13,39,0,0,Unknown
1801,72039.99999999999,13,39,0,0,Unknown
1802,72080.0,13,39,0,0,Unknown
1803,72119.99999999999,13,39,0,0,Unknown
1804,72160.0,13,39,0,0,Unknown
1805,72200.0,13,39,0,0,Unknown
1806,72240.0,13,39,0,0,Unknown
1807,72280.0,13,39,0,0,Unknown
1808,72320.0,13,39,0,0,Unknown
1809,72360.0,13,39,0,0,Green
1810,72399.99999999999,14,39,0,0,Green
1811,72440.0,14,39,0,0,Green
1812,72479.99999999999,14,39,0,0,Green
1813,72520.0,14,39,0,0,Green
1814,72560.0,14,39,0,0,Green
1815,72600.0,14,39,0,0,Green
1816,72640.0,14,39,0,0,Green
1817,72679.99999999999,14,39,0,0,Green
1818,72720.0,14,39,0,0,Green
1819,72759.99999999999,14,39,0,0,Green
1820,72800.0,14,39,0,0,Green
1821,72840.0,14,39,0,0,Green
1822,72880.0,14,39,0,0,Unknown
1823,72920.0,14,39,0,0,Unknown
1824,72960.0,14,39,0,0,Unknown
1825,73000.0,14,39,0,0,Unknown
1826,73039.99999999999,14,39,0,0,Unknown
1827,73080.0,14,39,0,0,Unknown
1828,73119.99999999999,14,39,0,0,Unknown
1829,73160.0,14,39,0,0,Unknown
1830,73200.0,14,39,0,0,Unknown
1831,73240.0,14,39,0,0,Unknown
1832,73280.0,14,39,0,0,Unknown
1833,73320.0,14,39,0,0,Unknown
1834,73360.0,14,39,0,0,Green
1835,73399.99999999999,14,39,0,0,Green
1836,73440.0,14,39,0,0,Green
1837,73479.99999999999,14,39,0,0,Green
1838,73520.0,15,39,0,0,Green
1839,73560.0,15,39,0,0,Green
1840,73600.0,15,39,0,0,Green
1841,73640.0,15,39,0,0,Green
1842,73679.99999999999,15,39,0,0,Green
1843,73720.0,15,39,0,0,Green
1844,73759.99999999999,15,39,0,0,Green
1845,73800.0,15,39,0,0,Green
1846,73840.0,15,39,0,0,Green
1847,73880.0,15,39,0,0,Unknown
1848,73920.0,15,39,0,0,Unknown
1849,73960.0,15,39,0,0,Unknown
1850,74000.0,15,39,0,0,Unknown
1851,74039.99999999999,15,39,0,0,Unknown
1852,74080.0,15,39,0,0,Unknown
1853,74119.99999999999,15,39,0,0,Unknown
1854,74160.0,15,39,0,0,Unknown
1855,74200.0,15,39,0,0,Unknown
1856,74240.0,15,39,0,0,Unknown
1857,74280.0,15,39,0,0,Unknown
1858,74320.0,15,39,0,0,Unknown
1859,74360.0,15,39,0,0,Green
1860,74399.99999999999,15,39,0,0,Green
1861,74440.0,15,39,0,0,Green
1862,74479.99999999999,15,39,0,1,Green
1863,74520.0,15,39,0,1,Green
1864,74560.0,15,39,0,1,Green
1865,74600.0,15,39,0,1,Green
1866,74640.0,15,39,0,1,Green
1867,74679.99999999999,15,39,0,1,Green
1868,74720.0,15,39,0,1,Green
1869,74759.99999999999,15,39,0,1,Green
1870,74800.0,15,39,0,1,Green
1871,74840.0,15,39,0,1,Green
1872,74880.0,15,39,0,1,Green
1873,74920.0,15,39,0,1,Unknown
1874,74960.0,15,39,0,1,Unknown
1875,75000.0,15,39,0,1,Unknown
1876,75039.99999999999,15,39,0,1,Unknown
1877,75080.0,15,39,0,1,Unknown
1878,75119.99999999999,15,39,0,1,Unknown
1879,75160.0,15,39,0,1,Unknown
1880,75200.0,15,39,0,1,Unknown
1881,75240.0,15,39,0,1,Unknown
1882,75280.0,15,39,0,1,Unknown
1883,75320.0,15,39,0,1,Unknown
1884,75360.0,15,39,0,1,Unknown
1885,75399.99999999999,15,39,0,1,Green
1886,75440.0,15,39,0,1,Green
1887,75479.99999999999,15,39,0,1,Green
1888,75520.0,15,39,0,1,Green
1889,75560.0,15,39,0,1,Green
1890,75600.0,15,39,0,1,Green
1891,75640.0,15,39,0,1,Green
1892,75679.99999999999,15,39,0,1,Green
1893,75720.0,15,39,0,1,Green
1894,75759.99999999999,15,39,0,1,Green
1895,75800.0,15,39,1,1,Red
1896,75840.0,15,39,1,1,Red
1897,75880.0,15,39,1,1,Red
1898,75920.0,15,39,1,1,Red
1899,75960.0,15,39,1,1,Red
1900,76000.0,15,39,1,1,Red
1901,76039.99999999999,15,39,1,1,Red
1902,76080.0,15,39,1,1,Red
1903,76119.99999999999,15,39,1,1,Red
1904,76160.0,15,39,1,1,Red
1905,76200.0,15,39,1,1,Red
1906,76240.0,15,39,1,1,Red
1907,76280.0,15,39,1,1,Red
1908,76320.0,16,39,1,1,Green
1909,76360.0,16,39,1,1,Green
1910,76399.99999999999,16,39,1,1,Red
1911,76440.0,16,39,1,1,Red
1912,76479.99999999999,16,39,1,1,Red
1913,76520.0,16,39,1,1,Red
1914,76560.0,16,39,1,1,Red
1915,76600.0,16,39,1,1,Red
1916,76640.0,16,39,1,1,Red
1917,76679.99999999999,16,39,1,1,Red
1918,76720.0,16,39,1,1,Red
1919,76759.99999999999,16,39,1,1,Red
1920,76800.0,16,39,1,1,Red
1921,76840.0,16,39,1,1,Red
1922,76880.0,16,39,1,1,Red
1923,76920.0,16,39,1,1,Red
1924,76960.0,16,39,1,1,Red
1925,77000.0,16,39,1,1,Red
1926,77039.99999999999,16,39,1,1,Red
1927,77080.0,16,39,1,1,Red
1928,77119.99999999999,16,39,1,1,Red
1929,77160.0,16,39,1,1,Red
1930,77200.0,16,39,1,1,Red
1931,77240.0,16,39,1,1,Red
1932,77280.0,16,39,1,1,Red
1933,77320.0,16,39,1,1,Red
1934,77360.0,16,39,1,1,Red
1935,77399.99999999999,16,39,1,1,Red
1936,77440.0,16,39,1,1,Red
1937,77479.99999999999,16,39,1,1,Red
1938,77520.0,16,39,1,1,Red
1939,77560.0,16,39,1,1,Red
1940,77600.0,16,39,1,1,Red
1941,77640.0,16,39,1,1,Red
1942,77679.99999999999,16,39,1,1,Red
1943,77720.0,16,39,1,1,Red
1944,77759.99999999999,16,39,1,1,Red
1945,77800.0,16,39,1,1,Red
1946,77840.0,16,39,1,1,Red
1947,77880.0,16,39,1,1,Red
1948,77920.0,16,39,1,1,Red
1949,77960.0,16,39,1,1,Red
1950,78000.0,16,39,1,1,Red
1951,78039.99999999999,16,39,1,1,Red
1952,78080.0,16,39,1,1,Red
1953,78119.99999999999,16,39,1,1,Red
1954,78160.0,16,39,1,1,Red
1955,78200.0,16,39,1,1,Red
1956,78240.0,16,39,1,1,Red
1957,78280.0,16,39,1,1,Red
1958,78320.0,16,39,1,1,Red
1959,78360.0,16,40,1,1,Red
1960,78399.99999999999,16,40,1,1,Red
1961,78440.0,16,40,1,1,Red
1962,78479.99999999999,16,40,1,1,Red
1963,78520.0,16,40,1,1,Red
1964,78560.0,16,40,1,1,Red
1965,78600.0,16,40,1,1,Red
1966,78640.0,16,40,1,1,Red
1967,78679.99999999999,16,40,1,1,Red
1968,78720.0,16,40,1,1,Red
1969,78759.99999999999,16,40,1,1,Red
1970,78800.0,16,40,1,1,Red
1971,78840.0,16,40,1,1,Red
1972,78880.0,16,40,1,1,Red
1973,78920.0,16,40,1,1,Red
1974,78960.0,16,40,1,1,Red
1975,79000.0,16,40,1,1,Red
1976,79039.99999999999,16,40,1,1,Red
1977,79080.0,16,40,1,1,Red
1978,79119.99999999999,16,40,1,1,Red
1979,79160.0,16,40,1,1,Red
1980,79200.0,16,40,1,1,Red
1981,79240.0,16,40,1,1,Red
1982,79280.0,16,40,1,1,Red
1983,79320.0,16,40,1,1,Red
1984,79360.0,16,40,1,1,Red
1985,79399.99999999999,16,41,1,1,Red
1986,79440.0,16,41,1,1,Red
1987,79479.99999999999,16,41,1,1,Red
1988,79520.0,16,41,1,1,Red
1989,79560.0,16,41,1,1,Red
1990,79600.0,16,41,1,1,Red
1991,79640.0,16,41,1,1,Red
1992,79679.99999999999,16,41,1,1,Red
1993,79720.0,16,41,1,1,Red
1994,79759.99999999999,16,41,1,1,Red
1995,79800.0,16,41,1,1,Red
1996,79840.0,16,41,1,1,Red
1997,79880.0,16,41,1,1,Red
1998,79920.0,16,41,1,1,Red
1999,79960.0,16,41,1,1,Red
2000,80000.0,16,41,1,1,Red
2001,80039.99999999999,16,41,1,1,Red
2002,80080.0,16,41,1,1,Red
2003,80119.99999999999,16,41,1,1,Red
2004,80160.0,16,41,1,1,Red
2005,80200.0,16,41,1,1,Red
2006,80240.0,16,41,1,1,Red
2007,80280.0,16,41,1,1,Red
2008,80320.0,16,41,1,1,Red
2009,80360.0,16,41,1,1,Red
2010,80399.99999999999,16,41,1,1,Red
2011,80440.0,16,41,1,1,Red
2012,80479.99999999999,16,41,1,1,Red
2013,80520.0,16,41,1,1,Red
2014,80560.0,16,41,1,1,Red
2015,80600.0,16,41,1,1,Red
2016,80640.0,16,41,1,1,Red
2017,80679.99999999999,16,41,1,1,Red
2018,80720.0,16,41,1,1,Red
2019,80759.99999999999,16,41,1,1,Red
2020,80800.0,16,41,1,1,Red
2021,80840.0,16,41,1,1,Red
2022,80880.0,16,41,1,1,Red
2023,80920.0,16,41,1,1,Red
2024,80960.0,16,41,1,1,Red
2025,81000.0,16,41,1,1,Red
2026,81039.99999999999,16,41,1,1,Red
2027,81080.0,16,41,1,1,Red
2028,81119.99999999999,16,41,1,1,Red
2029,81160.0,16,41,1,1,Red
2030,81200.0,16,41,1,1,Red
2031,81240.0,16,41,1,1,Red
2032,81280.0,16,41,1,1,Red
2033,81320.0,16,41,1,1,Red
2034,81360.0,16,41,1,1,Red
2035,81399.99999999999,16,41,1,1,Red
2036,81440.0,16,41,1,1,Red
2037,81479.99999999999,16,41,1,1,Red
2038,81520.0,16,41,1,1,Red
2039,81560.0,16,41,1,1,Red
2040,81600.0,16,41,1,1,Red
2041,81640.0,16,42,1,1,Red
2042,81679.99999999999,16,42,1,1,Red
2043,81720.0,16,42,1,1,Red
2044,81759.99999999999,16,42,1,1,Red
2045,81800.0,16,42,1,1,Red
2046,81839.99999999999,16,42,1,1,Red
2047,81880.0,16,42,1,1,Red
2048,81920.0,16,42,1,1,Red
2049,81960.0,16,42,1,1,Red
2050,82000.0,16,42,1,1,Red
2051,82039.99999999999,16,42,1,1,Unknown
2052,82080.0,16,42,1,1,Red
2053,82119.99999999999,16,42,1,1,Red
2054,82160.0,16,43,1,1,Red
2055,82200.0,16,44,1,1,Red
2056,82240.0,16,44,1,1,Red
2057,82280.0,16,44,1,1,Red
2058,82320.0,16,44,1,1,Red
2059,82360.0,16,44,1,1,Red
2060,82399.99999999999,16,44,1,1,Red
2061,82440.0,16,44,1,1,Red
2062,82479.99999999999,16,44,1,1,Red
2063,82520.0,16,44,1,1,Red
2064,82560.0,16,44,1,1,Red
2065,82600.0,16,44,1,1,Red
2066,82640.0,16,44,1,1,Red
2067,82679.99999999999,16,44,1,1,Red
2068,82720.0,16,44,1,1,Red
2069,82759.99999999999,16,44,1,1,Red
2070,82800.0,16,44,1,1,Red
2071,82839.99999999999,16,44,1,1,Red
2072,82880.0,16,44,1,1,Red
2073,82920.0,16,44,1,1,Red
2074,82960.0,16,44,1,1,Red
2075,83000.0,16,44,1,1,Red
2076,83039.99999999999,16,44,1,1,Red
2077,83080.0,16,44,1,1,Red
2078,83119.99999999999,16,44,1,1,Red
2079,83160.0,16,44,1,1,Red
2080,83200.0,16,44,1,1,Red
2081,83240.0,16,44,1,1,Red
2082,83280.0,16,44,1,1,Red
2083,83320.0,16,44,1,1,Red
2084,83360.0,16,44,1,1,Red
2085,83399.99999999999,16,44,1,1,Red
2086,83440.0,16,44,1,1,Red
2087,83479.99999999999,16,44,1,1,Red
2088,83520.0,16,44,1,1,Red
2089,83560.0,16,44,1,1,Red
2090,83600.0,16,44,1,1,Red
2091,83640.0,16,44,1,1,Red
2092,83679.99999999999,16,44,1,1,Red
2093,83720.0,16,44,1,1,Red
2094,83759.99999999999,16,44,1,1,Red
2095,83800.0,16,44,1,1,Red
2096,83839.99999999999,16,44,1,1,Red
2097,83880.0,16,44,1,1,Red
2098,83920.0,16,44,1,1,Red
2099,83960.0,16,44,1,1,Red
2100,84000.0,16,44,1,1,Red
2101,84039.99999999999,16,44,1,1,Red
2102,84080.0,16,44,1,1,Red
2103,84119.99999999999,16,44,1,1,Red
2104,84160.0,16,44,1,1,Red
2105,84200.0,16,44,1,1,Red
2106,84240.0,16,45,1,1,Red
2107,84280.0,16,45,1,1,Red
2108,84320.0,16,45,1,1,Red
2109,84360.0,16,45,1,1,Red
2110,84399.99999999999,16,45,1,1,Red
2111,84440.0,16,45,1,1,Red
2112,84479.99999999999,16,45,1,1,Red
2113,84520.0,16,45,1,1,Red
2114,84560.0,16,45,1,1,Green
2115,84600.0,16,45,1,1,Red
2116,84640.0,16,45,1,1,Red
2117,84679.99999999999,16,45,1,1,Red
2118,84720.0,16,45,1,1,Red
2119,84759.99999999999,16,45,1,1,Red
2120,84800.0,16,45,1,1,Red
2121,84839.99999999999,16,45,1,1,Red
2122,84880.0,16,45,1,1,Red
2123,84920.0,16,45,1,1,Red
2124,84960.0,16,45,1,1,Red
2125,85000.0,16,45,1,1,Red
2126,85039.99999999999,16,45,1,1,Red
2127,85080.0,16,45,1,1,Red
2128,85119.99999999999,16,45,1,1,Red
2129,85160.0,16,45,1,1,Red
2130,85200.0,16,45,1,1,Red
2131,85240.0,16,45,1,1,Red
2132,85280.0,16,45,1,1,Red
2133,85320.0,16,45,1,1,Red
2134,85360.0,16,45,1,1,Red
2135,85399.99999999999,16,45,1,1,Red
2136,85440.0,16,45,1,1,Red
2137,85479.99999999999,16,45,1,1,Red
2138,85520.0,16,45,1,1,Red
2139,85560.0,16,45,1,1,Red
2140,85600.0,16,45,1,1,Red
2141,85640.0,16,45,1,1,Red
2142,85679.99999999999,16,45,1,1,Red
2143,85720.0,16,45,1,1,Red
2144,85759.99999999999,16,45,1,1,Red
2145,85800.0,16,45,1,1,Red
2146,85839.99999999999,16,45,1,1,Red
2147,85880.0,16,45,1,1,Red
2148,85920.0,16,45,1,1,Red
2149,85960.0,16,45,1,1,Red
2150,86000.0,16,45,1,1,Red
2151,86039.99999999999,16,45,1,1,Red
2152,86080.0,16,45,1,1,Red
2153,86119.99999999999,16,45,1,1,Red
2154,86160.0,16,45,1,1,Red
2155,86200.0,16,45,1,1,Red
2156,86240.0,16,45,1,1,Red
2157,86280.0,16,46,1,1,Red
2158,86320.0,16,46,1,1,Red
2159,86360.0,16,46,1,1,Red
2160,86399.99999999999,16,46,1,1,Red
2161,86440.0,16,46,1,1,Red
2162,86479.99999999999,16,46,1,1,Red
2163,86520.0,16,46,1,1,Red
2164,86560.0,16,46,1,1,Red
2165,86600.0,16,46,1,1,Red
2166,86640.0,16,46,1,1,Red
2167,86679.99999999999,16,46,1,1,Red
2168,86720.0,16,46,1,1,Red
2169,86759.99999999999,16,46,1,1,Red
2170,86800.0,16,46,1,1,Red
2171,86839.99999999999,16,46,1,1,Red
2172,86880.0,16,46,1,1,Red
2173,86920.0,16,46,1,1,Red
2174,86960.0,16,46,1,1,Red
2175,87000.0,16,46,1,1,Red
2176,87039.99999999999,16,46,1,1,Red
2177,87080.0,16,46,1,1,Red
2178,87119.99999999999,16,46,1,1,Red
2179,87160.0,16,46,1,1,Red
2180,87200.0,16,46,1,1,Red
2181,87240.0,16,46,1,1,Red
2182,87280.0,16,46,1,1,Red
2183,87320.0,16,46,1,1,Red
2184,87360.0,16,46,1,1,Red
2185,87399.99999999999,16,46,1,1,Red
2186,87440.0,16,46,1,1,Red
2187,87479.99999999999,16,46,1,1,Red
2188,87520.0,16,46,1,1,Red
2189,87560.0,16,46,1,1,Red
2190,87600.0,16,46,1,1,Red
2191,87640.0,16,46,1,1,Red
2192,87679.99999999999,16,46,1,1,Red
2193,87720.0,16,46,1,1,Red
2194,87759.99999999999,16,46,1,1,Red
